TICKER,POSITION_SIZE,STRIKE_PRICE,EXPIRY_DAYS,OPTION_TYPE
RELIANCE,4236,1198,14,Put
AAPL,-2699,232,36,Put
TCS,-3936,1429,58,Call
TSLA,2625,344,51,Put
TSLA,2281,835,39,Put
TCS,4831,925,36,Put
AAPL,-652,1175,76,Call
RELIANCE,1690,0,0,Stock
TCS,1561,863,14,Put
RELIANCE,-4322,0,0,Stock
TSLA,-3489,901,25,Call
TSLA,-4519,304,43,Call
HDFCBANK,-2959,822,68,Call
TCS,3804,364,58,Put
HDFCBANK,535,273,74,Call
RELIANCE,-4747,905,72,Call
AAPL,-3111,576,38,Put
TSLA,1086,408,79,Call
RELIANCE,-1508,1431,58,Call
TSLA,-4436,1249,50,Put
AAPL,948,450,57,Put
TCS,925,640,86,Call
HDFCBANK,595,0,0,Stock
RELIANCE,4008,271,82,Call
AAPL,1487,1138,21,Call
TSLA,-3199,1086,19,Put
TCS,361,1440,79,Call
TCS,2470,1444,34,Call
RELIANCE,2928,804,46,Put
AAPL,310,770,55,Put
AAPL,-1749,1217,82,Call
HDFCBANK,4410,453,14,Call
HDFCBANK,2346,0,0,Stock
HDFCBANK,4024,812,43,Call
RELIANCE,-396,941,70,Call
HDFCBANK,1242,325,23,Call
RELIANCE,-4455,1241,11,Call
TCS,-301,817,38,Put
TSLA,-3343,660,66,Put
AAPL,-1716,1080,71,Put
TSLA,1195,1034,56,Put
HDFCBANK,2324,755,66,Put
AAPL,-3753,395,10,Call
AAPL,1366,514,26,Put
TCS,-3532,871,9,Call
AAPL,684,1043,32,Call
TSLA,-2447,876,26,Call
RELIANCE,-499,955,61,Put
HDFCBANK,3754,1222,65,Call
RELIANCE,-3380,1150,32,Put
RELIANCE,-4871,0,0,Stock
RELIANCE,1692,0,0,Stock
HDFCBANK,-1019,1380,63,Call
AAPL,532,0,0,Stock
RELIANCE,770,731,84,Call
RELIANCE,3013,0,0,Stock
TCS,4577,573,56,Put
HDFCBANK,413,1317,56,Put
RELIANCE,2831,807,38,Call
AAPL,-3409,580,16,Call
TCS,1994,348,57,Call
RELIANCE,-3421,631,53,Put
RELIANCE,2502,1326,49,Put
TSLA,3989,1358,63,Put
AAPL,-2858,1131,8,Call
RELIANCE,-4550,621,24,Put
TCS,4986,295,74,Put
RELIANCE,-4542,908,35,Call
TSLA,-925,0,0,Stock
TSLA,1727,0,0,Stock
RELIANCE,1475,0,0,Stock
AAPL,-4051,0,0,Stock
AAPL,2763,1441,26,Put
TSLA,1512,1391,57,Call
RELIANCE,-4393,923,66,Put
AAPL,652,1054,39,Put
TCS,3192,693,17,Call
AAPL,-3042,0,0,Stock
HDFCBANK,-2762,990,77,Put
RELIANCE,-3188,1030,48,Put
RELIANCE,-4279,0,0,Stock
HDFCBANK,-1606,932,14,Call
HDFCBANK,-932,1329,63,Call
TSLA,3955,991,73,Put
RELIANCE,1206,1493,85,Put
RELIANCE,-4636,701,65,Call
RELIANCE,-4190,565,17,Put
TSLA,-3520,228,20,Put
RELIANCE,1919,642,27,Call
TSLA,1379,0,0,Stock
RELIANCE,-1422,1022,83,Put
AAPL,3029,408,72,Put
HDFCBANK,-2432,0,0,Stock
HDFCBANK,-2605,0,0,Stock
AAPL,2836,0,0,Stock
RELIANCE,-4222,0,0,Stock
HDFCBANK,-1490,1145,34,Call
AAPL,-4323,532,28,Call
TCS,-4161,0,0,Stock
AAPL,-4709,1012,71,Call
HDFCBANK,110,0,0,Stock
HDFCBANK,2965,307,37,Call
TCS,466,1013,57,Put
TSLA,4343,1178,24,Put
TCS,-161,0,0,Stock
AAPL,3309,824,78,Call
AAPL,-427,687,61,Call
RELIANCE,-1069,483,47,Put
AAPL,3145,0,0,Stock
TCS,-2001,520,82,Call
TCS,-4329,1000,60,Put
RELIANCE,-172,0,0,Stock
AAPL,2972,1246,27,Put
HDFCBANK,373,905,43,Put
TSLA,412,1427,59,Call
HDFCBANK,3658,362,30,Put
TCS,-4736,0,0,Stock
AAPL,3924,605,15,Call
RELIANCE,-4823,834,69,Put
HDFCBANK,3965,775,19,Put
HDFCBANK,-4580,1225,71,Put
TCS,-1883,693,77,Put
AAPL,1628,1164,79,Call
TCS,3771,780,70,Call
TSLA,2885,832,46,Call
TSLA,890,0,0,Stock
TSLA,3137,269,37,Call
HDFCBANK,2313,437,13,Put
HDFCBANK,601,380,21,Put
TSLA,-3661,206,30,Put
TCS,1172,0,0,Stock
AAPL,4698,1116,9,Put
TCS,2155,697,85,Call
TCS,1907,219,87,Call
TCS,1504,1016,59,Call
TCS,-2936,1349,27,Put
TSLA,-1488,402,48,Put
TCS,-3991,691,43,Call
HDFCBANK,3675,1473,20,Put
AAPL,-4672,575,58,Put
AAPL,518,579,66,Put
TSLA,-4558,340,50,Put
RELIANCE,-224,333,11,Call
TSLA,-1922,401,70,Call
RELIANCE,-2985,474,31,Put
RELIANCE,-3382,1348,84,Put
RELIANCE,-1307,1462,21,Call
HDFCBANK,675,237,9,Put
TCS,-1431,0,0,Stock
RELIANCE,-2116,1099,83,Put
HDFCBANK,-2142,259,54,Call
RELIANCE,-4403,0,0,Stock
AAPL,-4132,1096,62,Put
AAPL,2859,1091,18,Put
AAPL,-4537,636,26,Call
HDFCBANK,-4611,0,0,Stock
TCS,-1900,1391,15,Call
TCS,3980,1384,57,Call
HDFCBANK,-1840,1435,73,Call
TCS,-1810,246,71,Put
TCS,3701,1216,85,Put
TSLA,4805,277,14,Put
RELIANCE,-2151,1206,66,Put
TSLA,1696,586,64,Put
RELIANCE,2206,0,0,Stock
TCS,149,0,0,Stock
RELIANCE,-3525,971,43,Put
HDFCBANK,1129,0,0,Stock
HDFCBANK,-2420,284,76,Put
TCS,-665,1157,80,Put
AAPL,2269,1327,76,Put
RELIANCE,374,0,0,Stock
HDFCBANK,2853,953,70,Call
TCS,3233,1031,8,Call
TCS,-3689,955,49,Put
TSLA,2605,566,13,Call
RELIANCE,1314,1133,32,Put
RELIANCE,478,239,10,Call
HDFCBANK,-3261,996,64,Call
TCS,3744,602,88,Put
AAPL,1537,1461,22,Call
TSLA,-1542,1028,44,Call
RELIANCE,2497,989,22,Put
TCS,3462,1243,64,Call
TSLA,4550,937,67,Call
TCS,488,1079,74,Put
HDFCBANK,2029,0,0,Stock
TCS,4977,429,83,Call
AAPL,3988,697,32,Put
TCS,-2323,1308,33,Call
RELIANCE,-232,1178,82,Call
AAPL,1807,242,84,Put
RELIANCE,3714,1248,83,Put
RELIANCE,-4030,1076,12,Call
RELIANCE,-3414,0,0,Stock
RELIANCE,-1086,0,0,Stock
TCS,2812,1033,32,Call
TCS,1736,619,88,Call
HDFCBANK,3149,0,0,Stock
TCS,-2273,666,29,Put
TSLA,2774,1166,30,Put
TCS,4558,0,0,Stock
AAPL,486,1158,23,Call
TCS,-4457,674,80,Call
TSLA,4867,861,88,Call
TSLA,-2140,477,81,Put
HDFCBANK,2199,1437,87,Call
TCS,-1836,1455,38,Call
RELIANCE,1941,378,76,Call
HDFCBANK,4474,462,45,Call
AAPL,4953,420,80,Put
HDFCBANK,-3266,241,57,Call
AAPL,3344,501,13,Put
TSLA,-4502,0,0,Stock
AAPL,-4403,1415,11,Put
TCS,3723,870,52,Call
RELIANCE,844,424,30,Call
TCS,1334,417,18,Put
HDFCBANK,4290,0,0,Stock
TCS,-2010,1224,78,Put
TCS,-762,244,69,Call
HDFCBANK,-1845,1289,43,Put
AAPL,-2471,978,52,Put
RELIANCE,2873,1498,11,Call
AAPL,-2552,444,59,Call
RELIANCE,3850,893,86,Call
RELIANCE,3318,992,67,Put
TCS,4143,1211,68,Call
RELIANCE,4590,463,21,Call
RELIANCE,2588,1010,75,Put
HDFCBANK,2342,237,73,Put
TCS,-2265,1305,7,Put
TCS,-829,345,10,Call
RELIANCE,4710,372,89,Put
AAPL,-200,961,25,Call
TSLA,2683,1314,71,Put
AAPL,-1205,452,52,Call
TCS,2957,308,22,Call
RELIANCE,3663,1379,62,Call
TCS,2846,710,77,Call
TCS,-1100,347,63,Call
RELIANCE,415,867,49,Put
TCS,3552,447,18,Put
TCS,2376,211,9,Put
HDFCBANK,-3755,0,0,Stock
TSLA,-1063,1316,67,Call
HDFCBANK,3403,1074,49,Call
TSLA,-3916,1312,56,Call
TCS,-3464,245,39,Put
TCS,-1687,1437,79,Call
TSLA,-3041,293,85,Call
RELIANCE,2293,251,38,Put
RELIANCE,2650,254,71,Call
RELIANCE,-2516,372,83,Put
TCS,-4648,582,54,Call
HDFCBANK,3999,1384,89,Call
RELIANCE,3624,0,0,Stock
RELIANCE,-481,857,75,Put
TCS,262,1451,43,Call
TSLA,1978,0,0,Stock
RELIANCE,1625,958,81,Call
RELIANCE,-4955,553,38,Put
TSLA,-4942,1417,27,Call
RELIANCE,4188,1261,19,Call
TCS,4668,0,0,Stock
TSLA,2012,1495,32,Put
HDFCBANK,-3291,752,10,Put
HDFCBANK,283,0,0,Stock
AAPL,2898,0,0,Stock
RELIANCE,-1133,257,74,Put
RELIANCE,-3784,746,38,Call
HDFCBANK,-589,0,0,Stock
AAPL,4621,1156,32,Put
AAPL,4537,641,84,Put
AAPL,3470,451,58,Call
TSLA,3476,1418,33,Call
RELIANCE,4950,548,68,Put
HDFCBANK,-4281,278,31,Call
HDFCBANK,-3398,921,53,Call
RELIANCE,231,755,65,Put
RELIANCE,-1848,202,84,Call
HDFCBANK,-4782,844,79,Put
TCS,-3768,356,8,Put
RELIANCE,-2617,0,0,Stock
RELIANCE,3191,367,37,Put
TCS,-493,0,0,Stock
AAPL,4098,0,0,Stock
AAPL,2724,250,87,Put
HDFCBANK,-4504,733,66,Call
RELIANCE,-1838,0,0,Stock
HDFCBANK,4695,1275,48,Call
AAPL,-3734,0,0,Stock
TSLA,-676,1445,7,Call
HDFCBANK,-4379,1344,36,Put
TSLA,-3111,1197,69,Call
HDFCBANK,-1138,381,31,Call
RELIANCE,-2932,1374,13,Put
TCS,1427,0,0,Stock
TCS,-2561,592,68,Call
TCS,-3183,0,0,Stock
TCS,1496,214,41,Call
TSLA,-3847,0,0,Stock
AAPL,2136,0,0,Stock
AAPL,2843,207,43,Put
HDFCBANK,-3652,1382,57,Call
TCS,1761,1069,88,Call
RELIANCE,4168,914,64,Call
RELIANCE,-3813,711,39,Call
TSLA,3469,1258,44,Call
RELIANCE,3268,533,75,Call
TSLA,-1286,1140,67,Call
RELIANCE,4093,889,62,Put
TCS,-1305,1316,17,Put
TSLA,-4547,0,0,Stock
TCS,-2388,0,0,Stock
AAPL,2153,880,71,Put
RELIANCE,-4400,852,89,Call
TCS,-3408,1143,85,Call
HDFCBANK,-462,714,83,Put
TSLA,898,630,84,Call
TCS,-3464,896,17,Put
HDFCBANK,4842,946,74,Call
HDFCBANK,-3674,0,0,Stock
TSLA,885,1447,28,Put
AAPL,-3337,1115,82,Call
TSLA,-4335,0,0,Stock
AAPL,-4837,0,0,Stock
RELIANCE,-4113,1451,31,Call
TCS,126,0,0,Stock
RELIANCE,-4164,0,0,Stock
HDFCBANK,-2464,596,52,Put
AAPL,1392,955,76,Put
HDFCBANK,2271,0,0,Stock
TCS,-2790,398,77,Call
RELIANCE,-4068,670,55,Put
HDFCBANK,2326,331,52,Call
HDFCBANK,-3693,0,0,Stock
AAPL,-299,0,0,Stock
RELIANCE,-1849,0,0,Stock
TCS,2930,456,80,Call
RELIANCE,-2184,534,13,Call
RELIANCE,-1480,0,0,Stock
TCS,-3675,0,0,Stock
AAPL,167,0,0,Stock
TSLA,-475,0,0,Stock
AAPL,4290,1459,19,Call
TSLA,914,1336,22,Call
TSLA,1389,1383,73,Call
TSLA,2168,1412,36,Put
HDFCBANK,-4775,684,57,Call
AAPL,-4223,1083,58,Call
HDFCBANK,1149,1136,51,Put
TSLA,-1246,1023,82,Put
AAPL,-4878,668,46,Put
TCS,2058,1365,72,Put
RELIANCE,3876,1074,80,Call
AAPL,846,550,55,Call
RELIANCE,-1179,1390,76,Put
TCS,-1558,1072,41,Call
RELIANCE,282,0,0,Stock
RELIANCE,-1690,1061,78,Call
TCS,1507,632,87,Call
TSLA,4640,619,37,Call
AAPL,-2937,376,41,Call
TCS,-4986,1049,58,Put
AAPL,2728,930,22,Call
TSLA,3392,0,0,Stock
AAPL,4483,767,15,Call
TCS,-414,796,21,Put
TCS,-4329,929,17,Put
TCS,2869,1447,52,Call
RELIANCE,1760,479,75,Put
AAPL,633,661,75,Put
RELIANCE,2360,1136,55,Put
HDFCBANK,3021,421,14,Put
AAPL,383,702,25,Put
AAPL,2109,1489,13,Call
AAPL,-4537,747,72,Call
HDFCBANK,-1457,554,51,Put
TCS,-1265,0,0,Stock
RELIANCE,3543,345,72,Put
TCS,-3880,1156,27,Call
AAPL,-2331,1053,52,Call
RELIANCE,4113,580,34,Put
RELIANCE,4286,668,58,Put
RELIANCE,-257,257,30,Put
TCS,-2604,964,48,Call
TCS,1935,431,14,Put
AAPL,-2687,452,18,Call
AAPL,2866,500,29,Call
AAPL,-2378,324,40,Put
TSLA,1768,0,0,Stock
TSLA,2486,1107,35,Call
AAPL,1133,582,14,Put
TSLA,4064,684,22,Put
TSLA,-4889,1125,22,Put
HDFCBANK,-698,0,0,Stock
TCS,1108,1369,29,Put
HDFCBANK,-1342,1044,41,Put
TCS,4463,707,74,Put
AAPL,3833,0,0,Stock
TSLA,-3665,0,0,Stock
TSLA,-4135,0,0,Stock
AAPL,1100,847,23,Put
AAPL,4758,598,29,Put
TCS,2299,0,0,Stock
TCS,2600,845,13,Put
TCS,462,416,14,Call
AAPL,2225,373,49,Put
TCS,3696,260,56,Call
TSLA,-3748,649,38,Call
RELIANCE,-1286,728,37,Call
HDFCBANK,1491,0,0,Stock
HDFCBANK,-840,825,50,Put
AAPL,1309,0,0,Stock
HDFCBANK,912,0,0,Stock
AAPL,1270,286,56,Call
TCS,730,0,0,Stock
RELIANCE,-2537,0,0,Stock
AAPL,4713,739,87,Put
HDFCBANK,1362,532,32,Call
HDFCBANK,-2511,1002,82,Put
TCS,-1788,1094,19,Call
TCS,-2606,1075,42,Call
TCS,1922,860,39,Put
AAPL,-1559,0,0,Stock
AAPL,-133,1394,58,Call
TCS,-2597,1099,58,Put
TCS,2922,1409,29,Call
HDFCBANK,2709,369,8,Call
TCS,-3083,524,71,Put
TCS,986,710,65,Call
AAPL,-4300,639,16,Put
HDFCBANK,-3835,1393,25,Put
TSLA,1263,0,0,Stock
TSLA,572,0,0,Stock
TCS,-4654,446,7,Call
HDFCBANK,3476,518,70,Put
RELIANCE,-3179,893,26,Put
AAPL,-1090,0,0,Stock
TCS,-3514,716,64,Put
TCS,180,0,0,Stock
AAPL,4818,1413,12,Call
AAPL,1142,0,0,Stock
TCS,1031,209,61,Call
HDFCBANK,4401,0,0,Stock
RELIANCE,-3177,439,55,Call
RELIANCE,-928,1201,64,Put
RELIANCE,2050,1301,12,Call
TSLA,-645,639,85,Put
TCS,-2760,813,9,Call
AAPL,-1441,483,80,Call
TSLA,2936,1184,50,Call
TCS,2320,539,67,Call
TCS,-3431,572,51,Call
TCS,2828,985,42,Call
TSLA,2982,1322,41,Call
HDFCBANK,-2321,0,0,Stock
HDFCBANK,1806,1316,7,Call
TCS,-2242,1017,46,Call
AAPL,-1129,0,0,Stock
HDFCBANK,-3979,913,54,Put
TSLA,-3825,333,79,Call
HDFCBANK,4283,1194,39,Put
AAPL,-2194,1186,18,Put
TCS,3346,1028,89,Put
TSLA,4214,412,56,Call
HDFCBANK,2924,296,80,Call
RELIANCE,-2316,0,0,Stock
RELIANCE,-1919,1212,49,Put
AAPL,-4533,285,36,Call
HDFCBANK,2401,0,0,Stock
AAPL,4451,853,70,Put
AAPL,-2691,0,0,Stock
TCS,-4617,1410,43,Put
HDFCBANK,1429,1337,72,Put
HDFCBANK,162,985,37,Put
TCS,2910,1082,25,Put
RELIANCE,-1209,1126,14,Call
AAPL,-3945,0,0,Stock
TCS,-3688,729,80,Put
AAPL,-2014,722,45,Call
AAPL,-3903,502,64,Put
HDFCBANK,-4310,566,45,Put
HDFCBANK,240,294,44,Call
AAPL,2763,682,20,Call
TSLA,2609,0,0,Stock
RELIANCE,-1118,699,74,Put
HDFCBANK,4324,1228,47,Call
RELIANCE,-3201,0,0,Stock
RELIANCE,-180,278,18,Call
TSLA,-4203,940,89,Put
TSLA,-4887,781,82,Put
AAPL,-3180,1329,61,Put
RELIANCE,1395,1349,18,Put
RELIANCE,-4540,717,64,Call
HDFCBANK,1977,1199,59,Put
TSLA,4750,327,67,Put
AAPL,-261,718,88,Call
RELIANCE,-2587,0,0,Stock
TCS,-4288,453,45,Call
HDFCBANK,790,1093,45,Put
HDFCBANK,-414,0,0,Stock
AAPL,793,1047,17,Put
TCS,-2303,1268,20,Put
TCS,2624,406,25,Put
AAPL,-1103,268,80,Put
HDFCBANK,-4498,0,0,Stock
TCS,4695,333,18,Put
AAPL,-2560,1107,26,Put
HDFCBANK,-1103,433,29,Call
RELIANCE,2083,367,47,Put
HDFCBANK,-4547,858,84,Call
AAPL,4879,212,38,Call
HDFCBANK,-2509,554,61,Call
TCS,4258,1166,40,Put
HDFCBANK,2143,0,0,Stock
TSLA,-4652,0,0,Stock
AAPL,-271,344,25,Call
HDFCBANK,-2243,1025,38,Put
TSLA,428,995,15,Put
AAPL,-359,0,0,Stock
AAPL,868,729,41,Put
RELIANCE,684,1195,25,Put
TCS,-4101,1290,74,Call
HDFCBANK,-2824,462,80,Call
AAPL,4083,495,39,Put
AAPL,-2146,559,37,Put
TCS,-183,1184,67,Put
RELIANCE,-386,869,74,Call
TSLA,2390,506,58,Call
HDFCBANK,-315,1073,58,Call
TCS,-516,295,37,Call
RELIANCE,4344,307,87,Put
TSLA,-3224,0,0,Stock
HDFCBANK,4808,769,40,Call
HDFCBANK,-4237,0,0,Stock
HDFCBANK,1525,1163,46,Call
AAPL,-2658,1005,56,Call
TSLA,-3171,666,76,Call
RELIANCE,-2246,608,63,Call
TCS,-1783,463,83,Put
HDFCBANK,-1565,1091,40,Call
TSLA,-1395,215,20,Call
TCS,-2636,562,12,Call
HDFCBANK,3523,0,0,Stock
TCS,3132,0,0,Stock
TSLA,-219,591,39,Call
RELIANCE,1769,201,24,Call
RELIANCE,-4843,395,31,Put
HDFCBANK,4905,590,31,Call
HDFCBANK,3868,1271,58,Put
TSLA,772,0,0,Stock
TSLA,-660,0,0,Stock
AAPL,3203,536,11,Call
RELIANCE,886,1048,7,Put
AAPL,4345,319,25,Put
AAPL,993,0,0,Stock
TCS,3289,1405,37,Put
TCS,-2906,1181,65,Put
TCS,3807,464,32,Put
AAPL,-3562,1103,53,Call
TSLA,4931,435,79,Put
HDFCBANK,4701,1471,71,Put
RELIANCE,-342,1343,35,Put
TCS,-3557,0,0,Stock
RELIANCE,797,0,0,Stock
HDFCBANK,-4944,211,82,Put
RELIANCE,-1896,1234,43,Call
TSLA,-1259,530,7,Put
RELIANCE,-703,1249,34,Put
AAPL,-924,634,20,Call
AAPL,3140,1237,15,Call
TCS,888,347,64,Call
HDFCBANK,2671,0,0,Stock
HDFCBANK,3673,477,83,Put
RELIANCE,-2563,319,20,Call
HDFCBANK,-2663,0,0,Stock
AAPL,794,1458,84,Put
TSLA,595,326,28,Call
RELIANCE,1416,0,0,Stock
HDFCBANK,3833,1429,43,Put
TSLA,1787,776,17,Call
TCS,2490,960,78,Call
TSLA,-3833,750,11,Put
TSLA,1642,613,41,Put
HDFCBANK,4097,1211,52,Call
TSLA,1741,0,0,Stock
TCS,1447,0,0,Stock
HDFCBANK,-4610,1220,33,Put
TCS,-4079,582,49,Put
AAPL,-3369,0,0,Stock
HDFCBANK,-327,879,31,Call
RELIANCE,-1169,1312,83,Call
RELIANCE,2875,0,0,Stock
HDFCBANK,-2173,1410,75,Put
AAPL,2525,0,0,Stock
TSLA,1795,1298,8,Put
TCS,675,417,22,Put
HDFCBANK,-1096,223,73,Call
AAPL,3025,704,73,Call
AAPL,-1707,1297,64,Call
AAPL,-4720,829,21,Call
RELIANCE,2320,581,75,Call
TSLA,-410,0,0,Stock
TSLA,4599,655,30,Call
TSLA,-288,229,38,Put
RELIANCE,725,410,68,Put
AAPL,4905,819,34,Call
TCS,3928,408,36,Put
TSLA,2681,898,8,Call
AAPL,2520,1346,15,Call
TCS,-2345,0,0,Stock
HDFCBANK,828,458,46,Put
TSLA,-1302,1455,55,Put
HDFCBANK,-2539,1176,23,Call
TSLA,919,534,89,Call
TSLA,3969,822,66,Call
TCS,3931,1069,87,Put
AAPL,3921,205,81,Call
TCS,-4343,1273,40,Call
TSLA,-2156,968,69,Call
AAPL,-4711,0,0,Stock
TSLA,1505,0,0,Stock
TCS,-4524,636,33,Put
RELIANCE,3114,651,37,Call
RELIANCE,2628,405,72,Put
RELIANCE,-4974,830,52,Put
HDFCBANK,-1823,528,37,Call
AAPL,-4201,0,0,Stock
HDFCBANK,-816,1247,41,Call
RELIANCE,-1884,366,24,Put
HDFCBANK,2867,653,33,Put
RELIANCE,-3895,743,19,Call
TCS,-2846,0,0,Stock
AAPL,1118,369,76,Put
HDFCBANK,-3767,0,0,Stock
TSLA,2889,501,33,Put
TSLA,813,1281,29,Call
HDFCBANK,917,0,0,Stock
TSLA,190,1141,37,Put
AAPL,-341,1056,49,Call
TCS,4376,1271,67,Call
RELIANCE,-3081,1144,77,Call
AAPL,-3495,448,36,Call
AAPL,-2496,1032,51,Call
TCS,-2726,1103,79,Put
TSLA,-2938,1147,40,Put
HDFCBANK,-1890,510,58,Call
RELIANCE,1514,1242,79,Put
TCS,3822,1095,17,Put
HDFCBANK,-2918,240,11,Call
RELIANCE,-1231,1431,61,Call
RELIANCE,860,0,0,Stock
AAPL,207,923,66,Put
AAPL,3945,349,42,Put
HDFCBANK,-4549,1261,36,Call
TCS,-4325,1194,45,Put
RELIANCE,-726,1374,22,Call
RELIANCE,4061,260,22,Call
AAPL,-4822,0,0,Stock
RELIANCE,-2263,1423,31,Put
HDFCBANK,-864,0,0,Stock
HDFCBANK,-1778,791,38,Put
AAPL,1576,441,47,Put
AAPL,1116,1418,38,Call
TSLA,4244,788,16,Put
TSLA,3845,469,82,Put
TCS,-3352,235,26,Call
HDFCBANK,-4492,0,0,Stock
AAPL,292,329,31,Put
AAPL,1992,690,37,Put
AAPL,150,354,69,Put
RELIANCE,4214,335,12,Put
RELIANCE,-2962,718,9,Call
RELIANCE,-4414,0,0,Stock
AAPL,-293,529,55,Put
TCS,-688,808,40,Put
HDFCBANK,-3928,1334,57,Call
AAPL,3024,0,0,Stock
RELIANCE,-1378,1130,17,Put
TCS,-1700,1043,65,Put
AAPL,225,699,32,Put
RELIANCE,1258,228,19,Call
TSLA,-2061,0,0,Stock
TCS,1293,0,0,Stock
AAPL,1873,1162,77,Call
TSLA,261,0,0,Stock
AAPL,178,1479,24,Put
TSLA,4471,1395,49,Put
TSLA,-4877,923,26,Call
TCS,-4690,960,52,Put
TCS,851,737,56,Call
RELIANCE,3747,493,41,Put
TCS,-1856,886,39,Call
TCS,1376,286,48,Call
HDFCBANK,-4949,1071,76,Call
AAPL,-4283,1171,25,Put
AAPL,163,757,41,Put
TCS,3537,1415,68,Put
TSLA,3210,1469,66,Call
TSLA,4299,325,41,Call
RELIANCE,1466,939,11,Call
TCS,-1494,827,78,Put
TCS,-682,0,0,Stock
TSLA,4773,1343,14,Put
RELIANCE,3936,0,0,Stock
RELIANCE,-3370,1252,50,Call
TSLA,1481,1359,74,Put
TSLA,-4677,0,0,Stock
TSLA,-714,930,57,Put
TSLA,-1891,227,64,Call
TCS,2900,0,0,Stock
HDFCBANK,1035,1121,34,Put
RELIANCE,-3535,0,0,Stock
TSLA,4877,788,40,Call
HDFCBANK,3636,916,60,Call
HDFCBANK,-2574,0,0,Stock
TCS,-583,447,71,Put
AAPL,-3762,613,83,Call
AAPL,-3251,927,22,Call
HDFCBANK,-2683,0,0,Stock
AAPL,4612,802,75,Put
TCS,2440,877,86,Call
TSLA,3535,0,0,Stock
AAPL,-3436,261,71,Call
TCS,4037,1099,7,Call
TCS,3622,0,0,Stock
HDFCBANK,-2603,820,81,Put
RELIANCE,3700,0,0,Stock
TSLA,844,0,0,Stock
RELIANCE,3873,1219,70,Call
TSLA,-3360,930,82,Call
TSLA,4623,1453,52,Put
TCS,2727,1421,37,Put
RELIANCE,1234,661,18,Call
TSLA,-4819,1165,73,Put
HDFCBANK,948,794,33,Put
AAPL,422,0,0,Stock
TSLA,-3730,1494,39,Put
TCS,4342,451,47,Call
TCS,-3566,262,14,Call
AAPL,-490,893,85,Put
TSLA,1699,1371,69,Put
HDFCBANK,3868,0,0,Stock
TSLA,-1964,236,57,Put
RELIANCE,2160,1087,88,Put
HDFCBANK,-4224,1069,13,Put
HDFCBANK,2693,1320,17,Put
RELIANCE,-2581,0,0,Stock
TSLA,3042,1342,45,Put
TSLA,-4624,782,78,Put
RELIANCE,4647,530,23,Call
TSLA,125,946,84,Call
TSLA,1661,0,0,Stock
TCS,-3324,680,42,Call
RELIANCE,-4135,1145,73,Put
RELIANCE,1573,315,82,Call
RELIANCE,-4356,550,64,Put
TCS,1577,1210,31,Put
RELIANCE,4707,668,63,Call
AAPL,-435,274,80,Call
AAPL,2871,742,20,Put
RELIANCE,1593,1011,64,Call
AAPL,4564,0,0,Stock
RELIANCE,4083,262,81,Call
RELIANCE,-4724,0,0,Stock
TSLA,4700,272,55,Put
AAPL,-1317,0,0,Stock
RELIANCE,2852,279,82,Put
AAPL,-2982,435,41,Put
RELIANCE,-1718,0,0,Stock
HDFCBANK,630,1104,85,Call
TCS,2766,967,59,Put
RELIANCE,888,1010,12,Put
RELIANCE,-1301,394,32,Put
HDFCBANK,-3277,1221,67,Call
RELIANCE,2367,410,77,Put
RELIANCE,-2007,940,45,Call
RELIANCE,4313,614,52,Put
AAPL,215,316,13,Put
AAPL,-1869,1402,25,Call
HDFCBANK,1480,0,0,Stock
HDFCBANK,-3507,1302,81,Call
RELIANCE,4996,1459,34,Call
TSLA,2880,0,0,Stock
AAPL,-4537,0,0,Stock
AAPL,3425,1324,79,Call
AAPL,4694,1459,67,Put
TCS,-4452,1422,12,Put
TCS,2739,1118,84,Call
TCS,-4255,801,8,Call
TCS,-4054,0,0,Stock
HDFCBANK,-4555,1245,33,Call
RELIANCE,-2343,845,23,Put
TSLA,635,1484,29,Put
HDFCBANK,2644,898,61,Put
AAPL,3741,1080,36,Call
TCS,3544,0,0,Stock
TCS,4429,410,45,Call
TSLA,589,417,77,Call
RELIANCE,1415,671,65,Put
HDFCBANK,1858,0,0,Stock
TSLA,3484,773,81,Put
RELIANCE,1107,0,0,Stock
TSLA,-2371,0,0,Stock
TCS,-1211,0,0,Stock
RELIANCE,-1977,912,20,Call
RELIANCE,265,0,0,Stock
AAPL,3403,0,0,Stock
TCS,818,1267,27,Put
HDFCBANK,4918,942,74,Put
TSLA,-2432,0,0,Stock
AAPL,1175,1424,59,Call
HDFCBANK,4641,1223,61,Put
HDFCBANK,3916,1029,24,Put
AAPL,4960,477,21,Call
AAPL,1703,0,0,Stock
AAPL,257,1412,79,Put
AAPL,-1022,253,55,Put
TCS,4478,455,37,Put
AAPL,-4995,292,60,Put
HDFCBANK,3193,944,59,Put
HDFCBANK,3728,200,9,Call
TSLA,3908,439,78,Call
TSLA,-2083,390,24,Put
RELIANCE,-1489,890,7,Put
RELIANCE,-3545,250,72,Put
AAPL,3736,0,0,Stock
AAPL,-2075,878,72,Call
AAPL,-4140,0,0,Stock
AAPL,-4063,719,77,Call
HDFCBANK,-590,1285,13,Call
RELIANCE,-4213,604,86,Put
HDFCBANK,4037,317,25,Call
HDFCBANK,3774,307,36,Call
HDFCBANK,2821,761,14,Put
AAPL,-4107,1281,88,Call
RELIANCE,-1910,647,66,Put
TCS,351,986,44,Call
